filepath,label
c:\Users\clark\OneDrive\Desktop\drowsiness_project\processed\FRAMES\drowsy\nthu_002_glasses_sleepyCombination_1358_drowsy.jpg,drowsy
c:\Users\clark\OneDrive\Desktop\drowsiness_project\processed\FRAMES\drowsy\nthu_005_noglasses_slowBlinkWithNodding_1495_drowsy.jpg,drowsy
c:\Users\clark\OneDrive\Desktop\drowsiness_project\processed\FRAMES\drowsy\nthu_005_noglasses_slowBlinkWithNodding_2200_drowsy.jpg,drowsy
c:\Users\clark\OneDrive\Desktop\drowsiness_project\processed\FRAMES\drowsy\nthu_002_glasses_slowBlinkWithNodding_1142_drowsy.jpg,drowsy
c:\Users\clark\OneDrive\Desktop\drowsiness_project\processed\FRAMES\alert\nthu_002_glasses_nonsleepyCombination_733_notdrowsy.jpg,alert
c:\Users\clark\OneDrive\Desktop\drowsiness_project\processed\FRAMES\drowsy\nthu_001_noglasses_slowBlinkWithNodding_1521_drowsy.jpg,drowsy
c:\Users\clark\OneDrive\Desktop\drowsiness_project\processed\FRAMES\alert\nthu_005_glasses_nonsleepyCombination_2507_notdrowsy.jpg,alert
c:\Users\clark\OneDrive\Desktop\drowsiness_project\processed\FRAMES\alert\nthu_006_glasses_nonsleepyCombination_1876_notdrowsy.jpg,alert
c:\Users\clark\OneDrive\Desktop\drowsiness_project\processed\FRAMES\alert\nthu_006_glasses_nonsleepyCombination_1058_notdrowsy.jpg,alert
c:\Users\clark\OneDrive\Desktop\drowsiness_project\processed\FRAMES\drowsy\nthu_002_noglasses_yawning_445_drowsy.jpg,drowsy
c:\Users\clark\OneDrive\Desktop\drowsiness_project\processed\FRAMES\drowsy\nthu_002_glasses_yawning_1799_drowsy.jpg,drowsy
c:\Users\clark\OneDrive\Desktop\drowsiness_project\processed\FRAMES\alert\nthu_005_noglasses_yawning_277_notdrowsy.jpg,alert
c:\Users\clark\OneDrive\Desktop\drowsiness_project\processed\FRAMES\alert\nthu_005_glasses_nonsleepyCombination_2384_notdrowsy.jpg,alert
c:\Users\clark\OneDrive\Desktop\drowsiness_project\processed\FRAMES\drowsy\nthu_005_noglasses_yawning_2198_drowsy.jpg,drowsy
c:\Users\clark\OneDrive\Desktop\drowsiness_project\processed\FRAMES\alert\nthu_005_glasses_yawning_59_notdrowsy.jpg,alert
c:\Users\clark\OneDrive\Desktop\drowsiness_project\processed\FRAMES\drowsy\nthu_002_noglasses_slowBlinkWithNodding_749_drowsy.jpg,drowsy
c:\Users\clark\OneDrive\Desktop\drowsiness_project\processed\FRAMES\drowsy\nthu_005_glasses_slowBlinkWithNodding_802_drowsy.jpg,drowsy
c:\Users\clark\OneDrive\Desktop\drowsiness_project\processed\FRAMES\drowsy\nthu_002_glasses_slowBlinkWithNodding_1654_drowsy.jpg,drowsy
c:\Users\clark\OneDrive\Desktop\drowsiness_project\processed\FRAMES\drowsy\nthu_001_glasses_sleepyCombination_1157_drowsy.jpg,drowsy
c:\Users\clark\OneDrive\Desktop\drowsiness_project\processed\FRAMES\drowsy\nthu_002_glasses_yawning_1749_drowsy.jpg,drowsy
c:\Users\clark\OneDrive\Desktop\drowsiness_project\processed\FRAMES\alert\nthu_002_glasses_nonsleepyCombination_623_notdrowsy.jpg,alert
c:\Users\clark\OneDrive\Desktop\drowsiness_project\processed\FRAMES\drowsy\nthu_002_noglasses_yawning_278_drowsy.jpg,drowsy
c:\Users\clark\OneDrive\Desktop\drowsiness_project\processed\FRAMES\alert\nthu_002_noglasses_slowBlinkWithNodding_37_notdrowsy.jpg,alert
c:\Users\clark\OneDrive\Desktop\drowsiness_project\processed\FRAMES\alert\nthu_005_glasses_nonsleepyCombination_1765_notdrowsy.jpg,alert
c:\Users\clark\OneDrive\Desktop\drowsiness_project\processed\FRAMES\alert\nthu_001_noglasses_nonsleepyCombination_288_notdrowsy.jpg,alert
c:\Users\clark\OneDrive\Desktop\drowsiness_project\processed\FRAMES\drowsy\nthu_005_glasses_slowBlinkWithNodding_870_drowsy.jpg,drowsy
c:\Users\clark\OneDrive\Desktop\drowsiness_project\processed\FRAMES\drowsy\nthu_005_noglasses_yawning_2240_drowsy.jpg,drowsy
c:\Users\clark\OneDrive\Desktop\drowsiness_project\processed\FRAMES\alert\nthu_002_noglasses_nonsleepyCombination_345_notdrowsy.jpg,alert
c:\Users\clark\OneDrive\Desktop\drowsiness_project\processed\FRAMES\alert\nthu_005_glasses_nonsleepyCombination_1016_notdrowsy.jpg,alert
c:\Users\clark\OneDrive\Desktop\drowsiness_project\processed\FRAMES\drowsy\nthu_006_glasses_sleepyCombination_2431_drowsy.jpg,drowsy
c:\Users\clark\OneDrive\Desktop\drowsiness_project\processed\FRAMES\alert\nthu_002_glasses_nonsleepyCombination_1747_notdrowsy.jpg,alert
c:\Users\clark\OneDrive\Desktop\drowsiness_project\processed\FRAMES\drowsy\nthu_002_noglasses_yawning_328_drowsy.jpg,drowsy
c:\Users\clark\OneDrive\Desktop\drowsiness_project\processed\FRAMES\drowsy\nthu_002_noglasses_slowBlinkWithNodding_233_drowsy.jpg,drowsy
c:\Users\clark\OneDrive\Desktop\drowsiness_project\processed\FRAMES\drowsy\nthu_006_glasses_sleepyCombination_2416_drowsy.jpg,drowsy
c:\Users\clark\OneDrive\Desktop\drowsiness_project\processed\FRAMES\alert\nthu_001_noglasses_nonsleepyCombination_1617_notdrowsy.jpg,alert
c:\Users\clark\OneDrive\Desktop\drowsiness_project\processed\FRAMES\alert\nthu_006_glasses_nonsleepyCombination_1018_notdrowsy.jpg,alert
c:\Users\clark\OneDrive\Desktop\drowsiness_project\processed\FRAMES\drowsy\nthu_002_noglasses_yawning_1726_drowsy.jpg,drowsy
c:\Users\clark\OneDrive\Desktop\drowsiness_project\processed\FRAMES\drowsy\nthu_001_noglasses_slowBlinkWithNodding_1512_drowsy.jpg,drowsy
c:\Users\clark\OneDrive\Desktop\drowsiness_project\processed\FRAMES\drowsy\nthu_005_noglasses_slowBlinkWithNodding_2219_drowsy.jpg,drowsy
c:\Users\clark\OneDrive\Desktop\drowsiness_project\processed\FRAMES\drowsy\nthu_001_noglasses_yawning_768_drowsy.jpg,drowsy
c:\Users\clark\OneDrive\Desktop\drowsiness_project\processed\FRAMES\alert\nthu_005_noglasses_yawning_1219_notdrowsy.jpg,alert
c:\Users\clark\OneDrive\Desktop\drowsiness_project\processed\FRAMES\alert\nthu_001_glasses_nonsleepyCombination_1252_notdrowsy.jpg,alert
c:\Users\clark\OneDrive\Desktop\drowsiness_project\processed\FRAMES\drowsy\nthu_001_glasses_slowBlinkWithNodding_917_drowsy.jpg,drowsy
c:\Users\clark\OneDrive\Desktop\drowsiness_project\processed\FRAMES\alert\nthu_002_glasses_slowBlinkWithNodding_177_notdrowsy.jpg,alert
c:\Users\clark\OneDrive\Desktop\drowsiness_project\processed\FRAMES\alert\nthu_002_glasses_yawning_405_notdrowsy.jpg,alert
c:\Users\clark\OneDrive\Desktop\drowsiness_project\processed\FRAMES\drowsy\nthu_002_noglasses_yawning_1273_drowsy.jpg,drowsy
c:\Users\clark\OneDrive\Desktop\drowsiness_project\processed\FRAMES\drowsy\nthu_005_noglasses_sleepyCombination_1490_drowsy.jpg,drowsy
c:\Users\clark\OneDrive\Desktop\drowsiness_project\processed\FRAMES\drowsy\nthu_005_glasses_slowBlinkWithNodding_1413_drowsy.jpg,drowsy
c:\Users\clark\OneDrive\Desktop\drowsiness_project\processed\FRAMES\drowsy\nthu_002_noglasses_yawning_1016_drowsy.jpg,drowsy
c:\Users\clark\OneDrive\Desktop\drowsiness_project\processed\FRAMES\alert\nthu_001_noglasses_nonsleepyCombination_2025_notdrowsy.jpg,alert
c:\Users\clark\OneDrive\Desktop\drowsiness_project\processed\FRAMES\alert\nthu_002_glasses_nonsleepyCombination_592_notdrowsy.jpg,alert
c:\Users\clark\OneDrive\Desktop\drowsiness_project\processed\FRAMES\drowsy\nthu_001_noglasses_yawning_1188_drowsy.jpg,drowsy
c:\Users\clark\OneDrive\Desktop\drowsiness_project\processed\FRAMES\drowsy\nthu_001_glasses_sleepyCombination_1820_drowsy.jpg,drowsy
c:\Users\clark\OneDrive\Desktop\drowsiness_project\processed\FRAMES\drowsy\nthu_001_noglasses_sleepyCombination_2705_drowsy.jpg,drowsy
c:\Users\clark\OneDrive\Desktop\drowsiness_project\processed\FRAMES\drowsy\nthu_002_noglasses_yawning_776_drowsy.jpg,drowsy
c:\Users\clark\OneDrive\Desktop\drowsiness_project\processed\FRAMES\drowsy\nthu_001_noglasses_sleepyCombination_1250_drowsy.jpg,drowsy
c:\Users\clark\OneDrive\Desktop\drowsiness_project\processed\FRAMES\drowsy\nthu_001_glasses_yawning_459_drowsy.jpg,drowsy
c:\Users\clark\OneDrive\Desktop\drowsiness_project\processed\FRAMES\alert\nthu_006_glasses_slowBlinkWithNodding_15_notdrowsy.jpg,alert
c:\Users\clark\OneDrive\Desktop\drowsiness_project\processed\FRAMES\drowsy\nthu_005_noglasses_yawning_1528_drowsy.jpg,drowsy
c:\Users\clark\OneDrive\Desktop\drowsiness_project\processed\FRAMES\drowsy\nthu_001_noglasses_slowBlinkWithNodding_801_drowsy.jpg,drowsy
c:\Users\clark\OneDrive\Desktop\drowsiness_project\processed\FRAMES\alert\nthu_005_noglasses_nonsleepyCombination_749_notdrowsy.jpg,alert
c:\Users\clark\OneDrive\Desktop\drowsiness_project\processed\FRAMES\alert\nthu_005_noglasses_nonsleepyCombination_1707_notdrowsy.jpg,alert
c:\Users\clark\OneDrive\Desktop\drowsiness_project\processed\FRAMES\drowsy\nthu_005_noglasses_yawning_601_drowsy.jpg,drowsy
c:\Users\clark\OneDrive\Desktop\drowsiness_project\processed\FRAMES\alert\nthu_005_glasses_nonsleepyCombination_2150_notdrowsy.jpg,alert
c:\Users\clark\OneDrive\Desktop\drowsiness_project\processed\FRAMES\drowsy\nthu_005_glasses_slowBlinkWithNodding_865_drowsy.jpg,drowsy
c:\Users\clark\OneDrive\Desktop\drowsiness_project\processed\FRAMES\alert\nthu_001_glasses_nonsleepyCombination_71_notdrowsy.jpg,alert
c:\Users\clark\OneDrive\Desktop\drowsiness_project\processed\FRAMES\alert\nthu_006_glasses_nonsleepyCombination_2596_notdrowsy.jpg,alert
c:\Users\clark\OneDrive\Desktop\drowsiness_project\processed\FRAMES\alert\nthu_005_glasses_nonsleepyCombination_2812_notdrowsy.jpg,alert
c:\Users\clark\OneDrive\Desktop\drowsiness_project\processed\FRAMES\alert\nthu_002_noglasses_nonsleepyCombination_281_notdrowsy.jpg,alert
c:\Users\clark\OneDrive\Desktop\drowsiness_project\processed\FRAMES\drowsy\nthu_001_glasses_sleepyCombination_789_drowsy.jpg,drowsy
c:\Users\clark\OneDrive\Desktop\drowsiness_project\processed\FRAMES\drowsy\nthu_005_noglasses_yawning_1795_drowsy.jpg,drowsy
c:\Users\clark\OneDrive\Desktop\drowsiness_project\processed\FRAMES\alert\nthu_005_noglasses_yawning_900_notdrowsy.jpg,alert
c:\Users\clark\OneDrive\Desktop\drowsiness_project\processed\FRAMES\drowsy\nthu_005_glasses_yawning_1483_drowsy.jpg,drowsy
c:\Users\clark\OneDrive\Desktop\drowsiness_project\processed\FRAMES\drowsy\nthu_001_noglasses_sleepyCombination_1458_drowsy.jpg,drowsy
c:\Users\clark\OneDrive\Desktop\drowsiness_project\processed\FRAMES\drowsy\nthu_005_noglasses_sleepyCombination_1610_drowsy.jpg,drowsy
c:\Users\clark\OneDrive\Desktop\drowsiness_project\processed\FRAMES\drowsy\nthu_001_glasses_sleepyCombination_919_drowsy.jpg,drowsy
c:\Users\clark\OneDrive\Desktop\drowsiness_project\processed\FRAMES\alert\nthu_005_noglasses_slowBlinkWithNodding_26_notdrowsy.jpg,alert
c:\Users\clark\OneDrive\Desktop\drowsiness_project\processed\FRAMES\alert\nthu_005_noglasses_nonsleepyCombination_1780_notdrowsy.jpg,alert
c:\Users\clark\OneDrive\Desktop\drowsiness_project\processed\FRAMES\drowsy\nthu_002_glasses_sleepyCombination_2146_drowsy.jpg,drowsy
c:\Users\clark\OneDrive\Desktop\drowsiness_project\processed\FRAMES\alert\nthu_002_noglasses_yawning_51_notdrowsy.jpg,alert
c:\Users\clark\OneDrive\Desktop\drowsiness_project\processed\FRAMES\drowsy\nthu_005_noglasses_yawning_752_drowsy.jpg,drowsy
c:\Users\clark\OneDrive\Desktop\drowsiness_project\processed\FRAMES\alert\nthu_002_glasses_nonsleepyCombination_1543_notdrowsy.jpg,alert
c:\Users\clark\OneDrive\Desktop\drowsiness_project\processed\FRAMES\alert\nthu_005_noglasses_nonsleepyCombination_1715_notdrowsy.jpg,alert
c:\Users\clark\OneDrive\Desktop\drowsiness_project\processed\FRAMES\alert\nthu_005_noglasses_slowBlinkWithNodding_151_notdrowsy.jpg,alert
c:\Users\clark\OneDrive\Desktop\drowsiness_project\processed\FRAMES\alert\nthu_006_glasses_slowBlinkWithNodding_578_notdrowsy.jpg,alert
c:\Users\clark\OneDrive\Desktop\drowsiness_project\processed\FRAMES\drowsy\nthu_001_glasses_slowBlinkWithNodding_1024_drowsy.jpg,drowsy
c:\Users\clark\OneDrive\Desktop\drowsiness_project\processed\FRAMES\alert\nthu_005_glasses_nonsleepyCombination_1480_notdrowsy.jpg,alert
c:\Users\clark\OneDrive\Desktop\drowsiness_project\processed\FRAMES\alert\nthu_002_noglasses_yawning_810_notdrowsy.jpg,alert
c:\Users\clark\OneDrive\Desktop\drowsiness_project\processed\FRAMES\drowsy\nthu_001_glasses_sleepyCombination_2313_drowsy.jpg,drowsy
c:\Users\clark\OneDrive\Desktop\drowsiness_project\processed\FRAMES\drowsy\nthu_001_noglasses_sleepyCombination_516_drowsy.jpg,drowsy
c:\Users\clark\OneDrive\Desktop\drowsiness_project\processed\FRAMES\alert\nthu_005_glasses_nonsleepyCombination_1936_notdrowsy.jpg,alert
c:\Users\clark\OneDrive\Desktop\drowsiness_project\processed\FRAMES\drowsy\nthu_006_glasses_sleepyCombination_1583_drowsy.jpg,drowsy
c:\Users\clark\OneDrive\Desktop\drowsiness_project\processed\FRAMES\drowsy\nthu_002_glasses_sleepyCombination_1899_drowsy.jpg,drowsy
c:\Users\clark\OneDrive\Desktop\drowsiness_project\processed\FRAMES\drowsy\nthu_001_glasses_yawning_1669_drowsy.jpg,drowsy
c:\Users\clark\OneDrive\Desktop\drowsiness_project\processed\FRAMES\drowsy\nthu_001_noglasses_sleepyCombination_2074_drowsy.jpg,drowsy
c:\Users\clark\OneDrive\Desktop\drowsiness_project\processed\FRAMES\alert\nthu_002_glasses_slowBlinkWithNodding_181_notdrowsy.jpg,alert
c:\Users\clark\OneDrive\Desktop\drowsiness_project\processed\FRAMES\alert\nthu_002_glasses_nonsleepyCombination_2393_notdrowsy.jpg,alert
c:\Users\clark\OneDrive\Desktop\drowsiness_project\processed\FRAMES\alert\nthu_006_glasses_slowBlinkWithNodding_699_notdrowsy.jpg,alert
c:\Users\clark\OneDrive\Desktop\drowsiness_project\processed\FRAMES\drowsy\nthu_002_glasses_slowBlinkWithNodding_787_drowsy.jpg,drowsy
c:\Users\clark\OneDrive\Desktop\drowsiness_project\processed\FRAMES\alert\nthu_001_glasses_sleepyCombination_223_notdrowsy.jpg,alert
c:\Users\clark\OneDrive\Desktop\drowsiness_project\processed\FRAMES\drowsy\nthu_001_glasses_sleepyCombination_1528_drowsy.jpg,drowsy
c:\Users\clark\OneDrive\Desktop\drowsiness_project\processed\FRAMES\alert\mendeley_frame_0955_uzan.jpg.jpg.5k32lvs3.ingestion-7489d9869d-25j9r.jpg,alert
c:\Users\clark\OneDrive\Desktop\drowsiness_project\processed\FRAMES\alert\nthu_005_glasses_nonsleepyCombination_2034_notdrowsy.jpg,alert
c:\Users\clark\OneDrive\Desktop\drowsiness_project\processed\FRAMES\drowsy\nthu_001_glasses_sleepyCombination_651_drowsy.jpg,drowsy
c:\Users\clark\OneDrive\Desktop\drowsiness_project\processed\FRAMES\alert\nthu_005_glasses_nonsleepyCombination_2686_notdrowsy.jpg,alert
c:\Users\clark\OneDrive\Desktop\drowsiness_project\processed\FRAMES\drowsy\nthu_002_noglasses_sleepyCombination_775_drowsy.jpg,drowsy
c:\Users\clark\OneDrive\Desktop\drowsiness_project\processed\FRAMES\drowsy\nthu_005_noglasses_sleepyCombination_1055_drowsy.jpg,drowsy
c:\Users\clark\OneDrive\Desktop\drowsiness_project\processed\FRAMES\alert\nthu_001_noglasses_nonsleepyCombination_164_notdrowsy.jpg,alert
c:\Users\clark\OneDrive\Desktop\drowsiness_project\processed\FRAMES\drowsy\nthu_006_glasses_sleepyCombination_165_drowsy.jpg,drowsy
c:\Users\clark\OneDrive\Desktop\drowsiness_project\processed\FRAMES\alert\nthu_006_glasses_nonsleepyCombination_1840_notdrowsy.jpg,alert
c:\Users\clark\OneDrive\Desktop\drowsiness_project\processed\FRAMES\alert\nthu_002_glasses_nonsleepyCombination_1929_notdrowsy.jpg,alert
c:\Users\clark\OneDrive\Desktop\drowsiness_project\processed\FRAMES\drowsy\nthu_005_noglasses_slowBlinkWithNodding_1975_drowsy.jpg,drowsy
c:\Users\clark\OneDrive\Desktop\drowsiness_project\processed\FRAMES\drowsy\nthu_001_noglasses_slowBlinkWithNodding_1522_drowsy.jpg,drowsy
c:\Users\clark\OneDrive\Desktop\drowsiness_project\processed\FRAMES\drowsy\nthu_002_noglasses_sleepyCombination_1535_drowsy.jpg,drowsy
c:\Users\clark\OneDrive\Desktop\drowsiness_project\processed\FRAMES\alert\nthu_005_noglasses_yawning_1694_notdrowsy.jpg,alert
c:\Users\clark\OneDrive\Desktop\drowsiness_project\processed\FRAMES\drowsy\nthu_001_glasses_sleepyCombination_1075_drowsy.jpg,drowsy
c:\Users\clark\OneDrive\Desktop\drowsiness_project\processed\FRAMES\alert\nthu_001_glasses_nonsleepyCombination_2958_notdrowsy.jpg,alert
c:\Users\clark\OneDrive\Desktop\drowsiness_project\processed\FRAMES\drowsy\nthu_001_glasses_yawning_1691_drowsy.jpg,drowsy
c:\Users\clark\OneDrive\Desktop\drowsiness_project\processed\FRAMES\drowsy\nthu_005_glasses_sleepyCombination_1737_drowsy.jpg,drowsy
c:\Users\clark\OneDrive\Desktop\drowsiness_project\processed\FRAMES\alert\nthu_002_glasses_nonsleepyCombination_2064_notdrowsy.jpg,alert
c:\Users\clark\OneDrive\Desktop\drowsiness_project\processed\FRAMES\drowsy\nthu_005_noglasses_sleepyCombination_966_drowsy.jpg,drowsy
c:\Users\clark\OneDrive\Desktop\drowsiness_project\processed\FRAMES\alert\nthu_005_glasses_slowBlinkWithNodding_92_notdrowsy.jpg,alert
c:\Users\clark\OneDrive\Desktop\drowsiness_project\processed\FRAMES\alert\nthu_006_glasses_nonsleepyCombination_1151_notdrowsy.jpg,alert
c:\Users\clark\OneDrive\Desktop\drowsiness_project\processed\FRAMES\alert\nthu_006_glasses_nonsleepyCombination_2165_notdrowsy.jpg,alert
c:\Users\clark\OneDrive\Desktop\drowsiness_project\processed\FRAMES\drowsy\nthu_005_glasses_nonsleepyCombination_738_drowsy.jpg,drowsy
c:\Users\clark\OneDrive\Desktop\drowsiness_project\processed\FRAMES\alert\nthu_002_noglasses_sleepyCombination_31_notdrowsy.jpg,alert
c:\Users\clark\OneDrive\Desktop\drowsiness_project\processed\FRAMES\drowsy\nthu_002_glasses_yawning_1420_drowsy.jpg,drowsy
c:\Users\clark\OneDrive\Desktop\drowsiness_project\processed\FRAMES\alert\nthu_001_glasses_nonsleepyCombination_2112_notdrowsy.jpg,alert
c:\Users\clark\OneDrive\Desktop\drowsiness_project\processed\FRAMES\drowsy\nthu_005_noglasses_yawning_2029_drowsy.jpg,drowsy
c:\Users\clark\OneDrive\Desktop\drowsiness_project\processed\FRAMES\alert\nthu_002_glasses_nonsleepyCombination_63_notdrowsy.jpg,alert
c:\Users\clark\OneDrive\Desktop\drowsiness_project\processed\FRAMES\alert\nthu_002_glasses_nonsleepyCombination_2432_notdrowsy.jpg,alert
c:\Users\clark\OneDrive\Desktop\drowsiness_project\processed\FRAMES\drowsy\nthu_002_glasses_slowBlinkWithNodding_1923_drowsy.jpg,drowsy
c:\Users\clark\OneDrive\Desktop\drowsiness_project\processed\FRAMES\alert\mendeley_frame_0070_uzan.jpg.jpg.5k32lh69.ingestion-7489d9869d-t6pg4.jpg,alert
c:\Users\clark\OneDrive\Desktop\drowsiness_project\processed\FRAMES\alert\nthu_001_glasses_nonsleepyCombination_2527_notdrowsy.jpg,alert
c:\Users\clark\OneDrive\Desktop\drowsiness_project\processed\FRAMES\alert\nthu_001_glasses_yawning_317_notdrowsy.jpg,alert
c:\Users\clark\OneDrive\Desktop\drowsiness_project\processed\FRAMES\alert\nthu_002_noglasses_nonsleepyCombination_2334_notdrowsy.jpg,alert
c:\Users\clark\OneDrive\Desktop\drowsiness_project\processed\FRAMES\alert\nthu_001_glasses_sleepyCombination_355_notdrowsy.jpg,alert
c:\Users\clark\OneDrive\Desktop\drowsiness_project\processed\FRAMES\drowsy\nthu_001_noglasses_sleepyCombination_528_drowsy.jpg,drowsy
c:\Users\clark\OneDrive\Desktop\drowsiness_project\processed\FRAMES\alert\nthu_005_noglasses_slowBlinkWithNodding_124_notdrowsy.jpg,alert
c:\Users\clark\OneDrive\Desktop\drowsiness_project\processed\FRAMES\drowsy\nthu_002_glasses_slowBlinkWithNodding_1247_drowsy.jpg,drowsy
c:\Users\clark\OneDrive\Desktop\drowsiness_project\processed\FRAMES\drowsy\nthu_005_glasses_yawning_483_drowsy.jpg,drowsy
c:\Users\clark\OneDrive\Desktop\drowsiness_project\processed\FRAMES\alert\nthu_005_glasses_nonsleepyCombination_2578_notdrowsy.jpg,alert
c:\Users\clark\OneDrive\Desktop\drowsiness_project\processed\FRAMES\drowsy\nthu_002_noglasses_sleepyCombination_1695_drowsy.jpg,drowsy
c:\Users\clark\OneDrive\Desktop\drowsiness_project\processed\FRAMES\drowsy\nthu_005_noglasses_slowBlinkWithNodding_301_drowsy.jpg,drowsy
c:\Users\clark\OneDrive\Desktop\drowsiness_project\processed\FRAMES\drowsy\nthu_006_glasses_sleepyCombination_1209_drowsy.jpg,drowsy
c:\Users\clark\OneDrive\Desktop\drowsiness_project\processed\FRAMES\drowsy\nthu_002_noglasses_yawning_441_drowsy.jpg,drowsy
c:\Users\clark\OneDrive\Desktop\drowsiness_project\processed\FRAMES\drowsy\nthu_005_noglasses_sleepyCombination_1249_drowsy.jpg,drowsy
c:\Users\clark\OneDrive\Desktop\drowsiness_project\processed\FRAMES\alert\nthu_005_glasses_nonsleepyCombination_789_notdrowsy.jpg,alert
c:\Users\clark\OneDrive\Desktop\drowsiness_project\processed\FRAMES\drowsy\nthu_006_glasses_sleepyCombination_532_drowsy.jpg,drowsy
c:\Users\clark\OneDrive\Desktop\drowsiness_project\processed\FRAMES\alert\nthu_005_noglasses_nonsleepyCombination_2648_notdrowsy.jpg,alert
c:\Users\clark\OneDrive\Desktop\drowsiness_project\processed\FRAMES\drowsy\nthu_002_glasses_sleepyCombination_1405_drowsy.jpg,drowsy
c:\Users\clark\OneDrive\Desktop\drowsiness_project\processed\FRAMES\alert\nthu_001_glasses_nonsleepyCombination_644_notdrowsy.jpg,alert
c:\Users\clark\OneDrive\Desktop\drowsiness_project\processed\FRAMES\alert\nthu_001_noglasses_nonsleepyCombination_946_notdrowsy.jpg,alert
c:\Users\clark\OneDrive\Desktop\drowsiness_project\processed\FRAMES\drowsy\nthu_002_glasses_yawning_1820_drowsy.jpg,drowsy
c:\Users\clark\OneDrive\Desktop\drowsiness_project\processed\FRAMES\alert\nthu_006_glasses_slowBlinkWithNodding_1013_notdrowsy.jpg,alert
